"Experiment","Run","Number","Feature","Margs","Data"
"S3",6,"Feature62","x111",0.00257403786591529,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature63","x53",0.00248006671124999,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature64","x20",0.00248006632522167,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature65","x106",0.00248006627996537,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature66","x22",0.00248006626561762,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature67","x78",0.00248006626060735,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature68","x25",0.00247827470048106,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature69","x47",0.00184835994977318,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature70","x83",0.00180478873175965,"4544_GeographicalOriginalofMusic"
"S3",6,"Feature1","x1",0.999999877631355,"485_analcatdata_vehicle"
"S3",6,"Feature2","x3",0.873466599090492,"485_analcatdata_vehicle"
"S3",6,"Feature3","x2",0.684732484760788,"485_analcatdata_vehicle"
"S3",6,"Feature4","x4",0.136685248012618,"485_analcatdata_vehicle"
"S3",6,"Feature1","cos_deg(x2)",1,"503_wind"
"S3",6,"Feature2","x5*x13",1,"503_wind"
"S3",6,"Feature3","x2",1,"503_wind"
"S3",6,"Feature4","x12",0.999999999999983,"503_wind"
"S3",6,"Feature5","sin_deg(x1)",0.999999999761449,"503_wind"
"S3",6,"Feature6","sigmoid(sin_deg(x1))",0.999999206579975,"503_wind"
"S3",6,"Feature7","x6",0.999992067908106,"503_wind"
"S3",6,"Feature8","x10",0.999932687504938,"503_wind"
"S3",6,"Feature9","x14*x10",0.934616444540498,"503_wind"
"S3",6,"Feature10","x1",0.818151100866848,"503_wind"
"S3",6,"Feature11","x13",0.77746917015714,"503_wind"
"S3",6,"Feature12","x14",0.729001499727079,"503_wind"
"S3",6,"Feature13","x9",0.715851879547587,"503_wind"
"S3",6,"Feature14","x13",0.636175483582261,"503_wind"
"S3",6,"Feature15","x9",0.617931154179773,"503_wind"
"S3",6,"Feature16","x14",0.595643381247868,"503_wind"
"S3",6,"Feature17","x1",0.573348469319887,"503_wind"
"S3",6,"Feature1","x123",1,"505_tecator"
"S3",6,"Feature2","x124",1,"505_tecator"
"S3",6,"Feature3","x109",0.999999999999961,"505_tecator"
"S3",6,"Feature4","x47",0.999999982703886,"505_tecator"
"S3",6,"Feature5","x70",0.999994765799138,"505_tecator"
"S3",6,"Feature6","x64",0.999988238873013,"505_tecator"
"S3",6,"Feature7","x84",0.99983529344836,"505_tecator"
"S3",6,"Feature8","x73",0.999514108974358,"505_tecator"
"S3",6,"Feature9","x66",0.999471931844765,"505_tecator"
"S3",6,"Feature10","x80",0.93159144908992,"505_tecator"
"S3",6,"Feature11","x111",0.92940454153424,"505_tecator"
"S3",6,"Feature12","x35",0.926610222971477,"505_tecator"
"S3",6,"Feature13","x7",0.917620312821755,"505_tecator"
"S3",6,"Feature14","x75",0.857950072921586,"505_tecator"
"S3",6,"Feature15","x50",0.851211257722277,"505_tecator"
"S3",6,"Feature16","x118",0.851074399953617,"505_tecator"
"S3",6,"Feature17","x68",0.851041340087768,"505_tecator"
"S3",6,"Feature18","x92",0.850983560797803,"505_tecator"
"S3",6,"Feature19","x32",0.850766297228213,"505_tecator"
"S3",6,"Feature20","x14",0.850589646404696,"505_tecator"
"S3",6,"Feature21","x57",0.850434676672585,"505_tecator"
"S3",6,"Feature22","x107",0.85043016870047,"505_tecator"
"S3",6,"Feature23","x114",0.850396174378372,"505_tecator"
"S3",6,"Feature24","x41",0.850394672640929,"505_tecator"
"S3",6,"Feature25","x88",0.850393471261199,"505_tecator"
"S3",6,"Feature26","x38",0.85039030646402,"505_tecator"
"S3",6,"Feature27","x1",0.696255591739441,"505_tecator"
"S3",6,"Feature28","x115",0.583039468127013,"505_tecator"
"S3",6,"Feature29","x15",0.528755446150714,"505_tecator"
"S3",6,"Feature30","x31",0.326806395949154,"505_tecator"
"S3",6,"Feature31","x3",0.236185330390152,"505_tecator"
"S3",6,"Feature32","x69",0.163791880015142,"505_tecator"
"S3",6,"Feature33","x30",0.16305902097333,"505_tecator"
"S3",6,"Feature34","x62",0.151206735411826,"505_tecator"
"S3",6,"Feature35","x77",0.14960623881351,"505_tecator"
"S3",6,"Feature36","x44",0.14960577444753,"505_tecator"
"S3",6,"Feature37","x74",0.0932353404116083,"505_tecator"
"S3",6,"Feature38","x99",0.0868362873366946,"505_tecator"
"S3",6,"Feature39","x27",0.0859902376648176,"505_tecator"
"S3",6,"Feature40","x120",0.0843103815240071,"505_tecator"
"S3",6,"Feature41","x58",0.0841200894015111,"505_tecator"
"S3",6,"Feature42","x5",0.0834000472243916,"505_tecator"
"S3",6,"Feature43","x72",0.0833178687916163,"505_tecator"
"S3",6,"Feature44","x67",0.0588526351617192,"505_tecator"
"S3",6,"Feature45","x90",0.0514532946946907,"505_tecator"
"S3",6,"Feature46","x6",0.047302266066625,"505_tecator"
"S3",6,"Feature47","x4",0.0302347231315665,"505_tecator"
"S3",6,"Feature48","x56",0.0249006806566056,"505_tecator"
"S3",6,"Feature49","x65",0.0237332907656096,"505_tecator"
"S3",6,"Feature50","x93",0.0158600752538166,"505_tecator"
"S3",6,"Feature51","x94",0.0144092601329629,"505_tecator"
"S3",6,"Feature52","x48",0.0103440363244226,"505_tecator"
"S3",6,"Feature53","x46",0.0094980507436044,"505_tecator"
"S3",6,"Feature54","x106",0.00872029840227618,"505_tecator"
"S3",6,"Feature55","x59",0.00865442226540835,"505_tecator"
"S3",6,"Feature56","x24",0.00786912398629807,"505_tecator"
"S3",6,"Feature57","x61",0.00742086642126704,"505_tecator"
"S3",6,"Feature58","x25",0.00633366823647679,"505_tecator"
"S3",6,"Feature59","x9",0.00631900446014659,"505_tecator"
"S3",6,"Feature60","x121",0.00619538736931931,"505_tecator"
"S3",6,"Feature61","x36",0.00612024359301412,"505_tecator"
"S3",6,"Feature62","x17",0.00571865593486669,"505_tecator"
"S3",6,"Feature63","x100",0.00568706634813947,"505_tecator"
"S3",6,"Feature64","x113",0.00545303486927737,"505_tecator"
"S3",6,"Feature65","x86",0.00537708567023425,"505_tecator"
"S3",6,"Feature66","x108",0.00530614809520748,"505_tecator"
"S3",6,"Feature67","x21",0.00508797120893128,"505_tecator"
"S3",6,"Feature68","x18",0.00502259760154369,"505_tecator"
"S3",6,"Feature69","x26",0.00501714168991811,"505_tecator"
"S3",6,"Feature70","x95",0.00470553959825867,"505_tecator"
"S3",6,"Feature71","x81",0.00463159036361507,"505_tecator"
"S3",6,"Feature72","x79",0.00430080245653407,"505_tecator"
"S3",6,"Feature73","x76",0.0042948748211192,"505_tecator"
"S3",6,"Feature74","x20",0.00428608517218924,"505_tecator"
"S3",6,"Feature75","x10",0.00410441393492874,"505_tecator"
"S3",6,"Feature76","x112",0.00403721581406547,"505_tecator"
"S3",6,"Feature77","x105",0.00403432151992674,"505_tecator"
"S3",6,"Feature78","x110",0.00402265982495187,"505_tecator"
"S3",6,"Feature79","x96",0.00400885991943658,"505_tecator"
"S3",6,"Feature80","x19",0.00399291324092099,"505_tecator"
"S3",6,"Feature81","x37",0.00396759028729116,"505_tecator"
"S3",6,"Feature82","x40",0.00395825321586801,"505_tecator"
"S3",6,"Feature83","x22",0.00392584843769862,"505_tecator"
"S3",6,"Feature84","x53",0.00360129851651155,"505_tecator"
"S3",6,"Feature85","x98",0.00351336135436975,"505_tecator"
"S3",6,"Feature86","x16",0.0035129844195147,"505_tecator"
"S3",6,"Feature87","x12",0.00351274196872781,"505_tecator"
"S3",6,"Feature88","x23",0.00348314648599467,"505_tecator"
"S3",6,"Feature89","x117",0.00244179035638576,"505_tecator"
"S3",6,"Feature90","x8",0.00235050687782735,"505_tecator"
"S3",6,"Feature91","x55",0.00231429371766422,"505_tecator"
"S3",6,"Feature92","x87",0.00228816903284608,"505_tecator"
"S3",6,"Feature93","x85",0.00221127732068162,"505_tecator"
"S3",6,"Feature94","x102",0.00218577847596027,"505_tecator"
"S3",6,"Feature95","x103",0.00212869031671187,"505_tecator"
"S3",6,"Feature96","x63",0.00184381980242396,"505_tecator"
"S3",6,"Feature97","x71",0.00181829417286581,"505_tecator"
"S3",6,"Feature98","x60",0.00178633331164229,"505_tecator"
"S3",6,"Feature99","x39",0.00176198194004062,"505_tecator"
"S3",6,"Feature100","x2",0.00160934842036313,"505_tecator"
"S3",6,"Feature101","x28",0.00157574110675691,"505_tecator"
"S3",6,"Feature102","x83",0.00147211757163855,"505_tecator"
"S3",6,"Feature1","x2",0.666856847632453,"519_vinnie"
"S3",6,"Feature2","x2",0.666571576183796,"519_vinnie"
"S3",6,"Feature3","x1",0.0559241064320488,"519_vinnie"
"S3",6,"Feature1","x1*x3",1,"522_pm10"
"S3",6,"Feature2","x3",0.666666669615204,"522_pm10"
"S3",6,"Feature3","x3",0.666666661265202,"522_pm10"
"S3",6,"Feature1","x1",1,"523_analcatdata_neavote"
"S3",6,"Feature2","x2",0.136953893299964,"523_analcatdata_neavote"
"S3",6,"Feature1","x2",1,"527_analcatdata_election2000"
"S3",6,"Feature2","x1",1,"527_analcatdata_election2000"
"S3",6,"Feature3","x6",1,"527_analcatdata_election2000"
"S3",6,"Feature4","x9",1,"527_analcatdata_election2000"
"S3",6,"Feature5","x10",1,"527_analcatdata_election2000"
"S3",6,"Feature6","x3",1,"527_analcatdata_election2000"
"S3",6,"Feature7","x4",1,"527_analcatdata_election2000"
"S3",6,"Feature8","x5",1,"527_analcatdata_election2000"
"S3",6,"Feature9","x8",1,"527_analcatdata_election2000"
"S3",6,"Feature10","x7",1,"527_analcatdata_election2000"
"S3",6,"Feature11","x7*x9",0.999999999981963,"527_analcatdata_election2000"
"S3",6,"Feature12","cos_deg(x6)",0.999999959955934,"527_analcatdata_election2000"
"S3",6,"Feature13","x6*x4",0.999999959955932,"527_analcatdata_election2000"
"S3",6,"Feature1","x1",1,"529_pollen"
"S3",6,"Feature2","x4",1,"529_pollen"
"S3",6,"Feature3","x3",1,"529_pollen"
"S3",6,"Feature4","x2",0.66666751709746,"529_pollen"
"S3",6,"Feature5","x2",0.666667517097157,"529_pollen"
"S3",6,"Feature1","x9",0.999965044155163,"542_pollution"
"S3",6,"Feature2","x6",0.888409267796803,"542_pollution"
"S3",6,"Feature3","x4",0.820413030318732,"542_pollution"
"S3",6,"Feature4","x14",0.75442494665373,"542_pollution"
"S3",6,"Feature5","x1",0.619042629083658,"542_pollution"
"S3",6,"Feature6","x2",0.385548717305273,"542_pollution"
"S3",6,"Feature7","x13",0.190192463239278,"542_pollution"
"S3",6,"Feature8","x12",0.124786388624827,"542_pollution"
"S3",6,"Feature9","x3",0.124291504409856,"542_pollution"
"S3",6,"Feature10","x15",0.0663396510603236,"542_pollution"
"S3",6,"Feature11","x10",0.0478044952651488,"542_pollution"
"S3",6,"Feature12","x11",0.0362078652459832,"542_pollution"
"S3",6,"Feature13","x7",0.0270923017047032,"542_pollution"
"S3",6,"Feature14","x6*x9",0.0073532211050386,"542_pollution"
"S3",6,"Feature15","x14*x9",0.00121066400434622,"542_pollution"
"S3",6,"Feature1","x3",1,"547_no2"
"S3",6,"Feature2","x1",0.999999996825922,"547_no2"
"S3",6,"Feature3","x4",0.999932536667853,"547_no2"
"S3",6,"Feature4","x2",0.987124413910109,"547_no2"
"S3",6,"Feature5","x6",0.650088543808022,"547_no2"
"S3",6,"Feature6","x6",0.644438987646717,"547_no2"
"S3",6,"Feature7","x4*x2",0.0380814684314827,"547_no2"
"S3",6,"Feature8","x1*x4",0.0144816073588038,"547_no2"
"S3",6,"Feature1","x2",0.661008319981927,"556_analcatdata_apnea2"
"S3",6,"Feature2","x2*x2",0.659995440285993,"556_analcatdata_apnea2"
"S3",6,"Feature3","cos_deg(x2)",0.659973548926995,"556_analcatdata_apnea2"
"S3",6,"Feature4","x2",0.659645995086442,"556_analcatdata_apnea2"
"S3",6,"Feature5","cos_deg(x2)",0.33091922761703,"556_analcatdata_apnea2"
"S3",6,"Feature6","x2*x2",0.330900572152349,"556_analcatdata_apnea2"
"S3",6,"Feature1","x2",0.998739789722187,"557_analcatdata_apnea1"
"S3",6,"Feature2","sin_deg(x2)",0.960420972670268,"557_analcatdata_apnea1"
"S3",6,"Feature3","sigmoid(x2)",0.957327544890643,"557_analcatdata_apnea1"
"S3",6,"Feature4","cos_deg(x2)",0.0535397896257638,"557_analcatdata_apnea1"
"S3",6,"Feature5","x2*x2",0.029556768214948,"557_analcatdata_apnea1"
"S3",6,"Feature6","x2*x2",0.0295563144755837,"557_analcatdata_apnea1"
"S3",6,"Feature1","sin_deg(x7*x1)",0.999999999999996,"560_bodyfat"
"S3",6,"Feature2","x1",0.999999999998382,"560_bodyfat"
"S3",6,"Feature3","x7*x1",0.999999829837156,"560_bodyfat"
"S3",6,"Feature4","sin_deg(sigmoid(x7*x1))",0.999999829835953,"560_bodyfat"
"S3",6,"Feature5","p0(x3)",0.999383366988258,"560_bodyfat"
"S3",6,"Feature6","cos_deg(x1)",0.040546235929703,"560_bodyfat"
"S3",6,"Feature1","x4*x7",1,"561_cpu"
"S3",6,"Feature2","sigmoid(x4)",1,"561_cpu"
"S3",6,"Feature3","x5*(x4*x4)",1,"561_cpu"
"S3",6,"Feature4","x4*x4",1,"561_cpu"
"S3",6,"Feature5","x4",1,"561_cpu"
"S3",6,"Feature6","x5",1,"561_cpu"
"S3",6,"Feature7","x4*x3",0.99999999999999,"561_cpu"
"S3",6,"Feature8","sin_deg(x5)",0.999999998552197,"561_cpu"
"S3",6,"Feature9","x6*x3",0.999999998552197,"561_cpu"
"S3",6,"Feature10","(x4*x3)*x5",0.999999998552197,"561_cpu"
"S3",6,"Feature11","x3",0.666666667149309,"561_cpu"
"S3",6,"Feature12","x3",0.666666666425402,"561_cpu"
"S3",6,"Feature1","x7",1,"562_cpu_small"
"S3",6,"Feature2","x8",1,"562_cpu_small"
"S3",6,"Feature3","sigmoid(1+x6)*x12",1,"562_cpu_small"
"S3",6,"Feature4","troot(x6)",1,"562_cpu_small"
"S3",6,"Feature5","troot(x11)",1,"562_cpu_small"
"S3",6,"Feature6","cos_deg(x12)",1,"562_cpu_small"
"S3",6,"Feature7","(sigmoid(1+x6)*x12)*(p0(x12)*x3)",1,"562_cpu_small"
"S3",6,"Feature8","troot(x9)",1,"562_cpu_small"
"S3",6,"Feature9","x12",1,"562_cpu_small"
"S3",6,"Feature10","x1",1,"562_cpu_small"
"S3",6,"Feature11","sin_deg(x12)",0.999999999999999,"562_cpu_small"
"S3",6,"Feature12","sigmoid(x8)",0.999999999999999,"562_cpu_small"
"S3",6,"Feature13","x3",0.999999999999921,"562_cpu_small"
"S3",6,"Feature14","x7*x5",0.999999999999853,"562_cpu_small"
"S3",6,"Feature15","troot(1+x12)",0.999999999787402,"562_cpu_small"
"S3",6,"Feature16","x5",0.99999999964701,"562_cpu_small"
"S3",6,"Feature17","x3*x5",0.999999999485739,"562_cpu_small"
"S3",6,"Feature18","x9*x12",0.996127104489373,"562_cpu_small"
"S3",6,"Feature19","x9",0.667957638724639,"562_cpu_small"
"S3",6,"Feature20","x9",0.66795763871515,"562_cpu_small"
"S3",6,"Feature1","troot(sin_deg(x21))*x17",1,"573_cpu_act"
"S3",6,"Feature2","sin_deg(x20)",1,"573_cpu_act"
"S3",6,"Feature3","cos_deg(troot(x16))",1,"573_cpu_act"
"S3",6,"Feature4","x10",1,"573_cpu_act"
"S3",6,"Feature5","x21",1,"573_cpu_act"
"S3",6,"Feature6","troot(sin_deg(1+x21))",1,"573_cpu_act"
"S3",6,"Feature7","troot(sin_deg(x21))*x20",1,"573_cpu_act"
"S3",6,"Feature8","sin_deg(1+x21)",1,"573_cpu_act"
"S3",6,"Feature9","sin_deg(1+(x3+(x1+(sin_deg(x21)+sin_deg(x20)))))",1,"573_cpu_act"
"S3",6,"Feature10","troot(x21)",1,"573_cpu_act"
"S3",6,"Feature11","x18",1,"573_cpu_act"
"S3",6,"Feature12","sigmoid(x5)",1,"573_cpu_act"
"S3",6,"Feature13","x8",1,"573_cpu_act"
"S3",6,"Feature14","x7",1,"573_cpu_act"
"S3",6,"Feature15","x20",1,"573_cpu_act"
"S3",6,"Feature16","x17",0.999999999999993,"573_cpu_act"
"S3",6,"Feature17","x5",0.999999999999986,"573_cpu_act"
"S3",6,"Feature18","x21*x8",0.999999986528306,"573_cpu_act"
"S3",6,"Feature19","x9",0.999999986528305,"573_cpu_act"
"S3",6,"Feature20","x21*x21",0.999999986528305,"573_cpu_act"
"S3",6,"Feature21","x20",0.499999809131622,"573_cpu_act"
"S3",6,"Feature1","x4",1,"579_fri_c0_250_5"
"S3",6,"Feature2","x5",1,"579_fri_c0_250_5"
"S3",6,"Feature3","x2*x2",0.999999998230233,"579_fri_c0_250_5"
"S3",6,"Feature4","x1*x1",0.891952352249802,"579_fri_c0_250_5"
"S3",6,"Feature5","x2",0.666724897193515,"579_fri_c0_250_5"
"S3",6,"Feature6","x2",0.666637550734186,"579_fri_c0_250_5"
"S3",6,"Feature7","x1",0.665887519526449,"579_fri_c0_250_5"
"S3",6,"Feature8","x1",0.665800171769833,"579_fri_c0_250_5"
"S3",6,"Feature9","sigmoid(x1)",0.110002486842417,"579_fri_c0_250_5"
"S3",6,"Feature1","x5",0.999999854467155,"581_fri_c3_500_25"
"S3",6,"Feature2","x2",0.999999383665628,"581_fri_c3_500_25"
"S3",6,"Feature3","cos_deg(x2)",0.979674412046284,"581_fri_c3_500_25"
"S3",6,"Feature4","p0(sigmoid(x2))",0.979390462099049,"581_fri_c3_500_25"
"S3",6,"Feature5","x3",0.979386554298722,"581_fri_c3_500_25"
"S3",6,"Feature6","x2*x2",0.979377718741761,"581_fri_c3_500_25"
"S3",6,"Feature7","sigmoid(x2)*x2",0.91755132299127,"581_fri_c3_500_25"
"S3",6,"Feature8","x4",0.688427489969909,"581_fri_c3_500_25"
"S3",6,"Feature9","x4",0.516500608161656,"581_fri_c3_500_25"
"S3",6,"Feature10","x20",0.229758804387374,"581_fri_c3_500_25"
"S3",6,"Feature11","x3",0.222431338130649,"581_fri_c3_500_25"
"S3",6,"Feature12","x4",0.139801819746241,"581_fri_c3_500_25"
"S3",6,"Feature13","sigmoid(x2)",0.0824629483318319,"581_fri_c3_500_25"
"S3",6,"Feature14","sin_deg(x2)",0.0822222660225458,"581_fri_c3_500_25"
"S3",6,"Feature15","x12",0.00158338176335967,"581_fri_c3_500_25"
"S3",6,"Feature1","x5",1,"582_fri_c1_500_25"
"S3",6,"Feature2","p0(sigmoid(x3))",1,"582_fri_c1_500_25"
"S3",6,"Feature3","sigmoid(cos_deg(x1*(x2*x1)))",1,"582_fri_c1_500_25"
"S3",6,"Feature4","sigmoid(x2)",1,"582_fri_c1_500_25"
"S3",6,"Feature5","x1*(x2*x1)",1,"582_fri_c1_500_25"
"S3",6,"Feature6","cos_deg(x2)",1,"582_fri_c1_500_25"
"S3",6,"Feature7","sigmoid(sin_deg(x4))",1,"582_fri_c1_500_25"
"S3",6,"Feature8","sin_deg(cos_deg(x1*(x2*x1)))",1,"582_fri_c1_500_25"
"S3",6,"Feature9","sin_deg(sin_deg(x1))*x2",1,"582_fri_c1_500_25"
"S3",6,"Feature10","x2*x2",1,"582_fri_c1_500_25"
"S3",6,"Feature11","sin_deg(x2)",1,"582_fri_c1_500_25"
"S3",6,"Feature12","sigmoid(x2)*x2",1,"582_fri_c1_500_25"
"S3",6,"Feature13","x1*x1",0.999999199314551,"582_fri_c1_500_25"
"S3",6,"Feature14","x3",0.910915375166846,"582_fri_c1_500_25"
"S3",6,"Feature15","x2",0.820935348211042,"582_fri_c1_500_25"
"S3",6,"Feature16","x1",0.729166326974586,"582_fri_c1_500_25"
"S3",6,"Feature17","x1",0.642458015793633,"582_fri_c1_500_25"
"S3",6,"Feature18","x2",0.549643955542696,"582_fri_c1_500_25"
"S3",6,"Feature19","x3",0.546975478935949,"582_fri_c1_500_25"
"S3",6,"Feature20","x25",0.013870326886146,"582_fri_c1_500_25"
"S3",6,"Feature21","p0(x1)",0.00346810126815478,"582_fri_c1_500_25"
"S3",6,"Feature1","x2",1,"583_fri_c1_1000_50"
"S3",6,"Feature2","x4",1,"583_fri_c1_1000_50"
"S3",6,"Feature3","x2*x2",1,"583_fri_c1_1000_50"
"S3",6,"Feature4","sigmoid(cos_deg(x2*x2))*x3",1,"583_fri_c1_1000_50"
"S3",6,"Feature5","sigmoid(x2)",1,"583_fri_c1_1000_50"
"S3",6,"Feature6","(x2*x3)*(sigmoid(cos_deg(x2*x2))*(x2*x2))",1,"583_fri_c1_1000_50"
"S3",6,"Feature7","sin_deg(x5)",1,"583_fri_c1_1000_50"
"S3",6,"Feature8","troot(1+x3)",1,"583_fri_c1_1000_50"
"S3",6,"Feature9","(x2*x3)*(x2*x2)",1,"583_fri_c1_1000_50"
"S3",6,"Feature10","(x2*x2)*x3",1,"583_fri_c1_1000_50"
"S3",6,"Feature11","sin_deg(1+x2)",1,"583_fri_c1_1000_50"
"S3",6,"Feature12","p0(cos_deg(x2*x2))",0.999999999999984,"583_fri_c1_1000_50"
"S3",6,"Feature13","x46",0.876923172950226,"583_fri_c1_1000_50"
"S3",6,"Feature14","x3",0.781027539944695,"583_fri_c1_1000_50"
"S3",6,"Feature15","x3",0.437931287081453,"583_fri_c1_1000_50"
"S3",6,"Feature16","x1",0.211846428330492,"583_fri_c1_1000_50"
"S3",6,"Feature17","x34",0.0554647096617844,"583_fri_c1_1000_50"
"S3",6,"Feature18","x40",0.0130931874418987,"583_fri_c1_1000_50"
"S3",6,"Feature1","x2*x2",1,"584_fri_c4_500_25"
"S3",6,"Feature2","cos_deg(x2*x2)",1,"584_fri_c4_500_25"
"S3",6,"Feature3","sin_deg(x2*x2)",0.999999999999999,"584_fri_c4_500_25"
"S3",6,"Feature4","sigmoid(x2)",0.999999999999998,"584_fri_c4_500_25"
"S3",6,"Feature5","cos_deg(sigmoid(x2))",0.999999999999991,"584_fri_c4_500_25"
"S3",6,"Feature6","x4",0.999999999824123,"584_fri_c4_500_25"
"S3",6,"Feature7","x3",0.999998452680501,"584_fri_c4_500_25"
"S3",6,"Feature8","cos_deg(x5)",0.999773881751741,"584_fri_c4_500_25"
"S3",6,"Feature9","x6",0.216399805246682,"584_fri_c4_500_25"
"S3",6,"Feature10","x13",0.0884714905679972,"584_fri_c4_500_25"
"S3",6,"Feature11","x5",0.0814897954132607,"584_fri_c4_500_25"
"S3",6,"Feature12","x12",0.0539085756082045,"584_fri_c4_500_25"
"S3",6,"Feature13","x4*x10",0.00177705449410388,"584_fri_c4_500_25"
"S3",6,"Feature1","sin_deg(x1*x2)",1,"586_fri_c3_1000_25"
"S3",6,"Feature2","sigmoid(cos_deg(x2*sigmoid(x2)))",1,"586_fri_c3_1000_25"
"S3",6,"Feature3","cos_deg(x3)",1,"586_fri_c3_1000_25"
"S3",6,"Feature4","x4",1,"586_fri_c3_1000_25"
"S3",6,"Feature5","x1*x2",1,"586_fri_c3_1000_25"
"S3",6,"Feature6","x1*sigmoid(x1)",1,"586_fri_c3_1000_25"
"S3",6,"Feature7","sin_deg(p0(sigmoid(x2)))",1,"586_fri_c3_1000_25"
"S3",6,"Feature8","sin_deg(sigmoid(x1))",1,"586_fri_c3_1000_25"
"S3",6,"Feature9","p0(sigmoid(x2))",1,"586_fri_c3_1000_25"
"S3",6,"Feature10","p0(cos_deg(x1))",1,"586_fri_c3_1000_25"
"S3",6,"Feature11","p0(troot(sigmoid(x1)))",1,"586_fri_c3_1000_25"
"S3",6,"Feature12","x5",1,"586_fri_c3_1000_25"
"S3",6,"Feature13","x2*sigmoid(x2)",1,"586_fri_c3_1000_25"
"S3",6,"Feature14","sigmoid(x1)",1,"586_fri_c3_1000_25"
"S3",6,"Feature15","cos_deg(x2*sigmoid(x2))",1,"586_fri_c3_1000_25"
"S3",6,"Feature16","x2",1,"586_fri_c3_1000_25"
"S3",6,"Feature17","x3",1,"586_fri_c3_1000_25"
"S3",6,"Feature18","x1",1,"586_fri_c3_1000_25"
"S3",6,"Feature19","x24",0.0360727233974354,"586_fri_c3_1000_25"
"S3",6,"Feature1","x3*sigmoid(troot(x3))",1,"588_fri_c4_1000_100"
"S3",6,"Feature2","cos_deg(sigmoid(sigmoid(x2*x1)))",1,"588_fri_c4_1000_100"
"S3",6,"Feature3","x2*x1",1,"588_fri_c4_1000_100"
"S3",6,"Feature4","sigmoid(x2*x1)",1,"588_fri_c4_1000_100"
"S3",6,"Feature5","sigmoid(troot(x3))*p0(sigmoid(p0(sigmoid(troot(cos_deg(x2))))))",1,"588_fri_c4_1000_100"
"S3",6,"Feature6","sin_deg(x2*x1)",1,"588_fri_c4_1000_100"
"S3",6,"Feature7","sigmoid((x2*x1)*sigmoid(sigmoid(cos_deg(x2))*cos_deg(sin_deg(x1))))",1,"588_fri_c4_1000_100"
"S3",6,"Feature8","troot(x3)",1,"588_fri_c4_1000_100"
"S3",6,"Feature9","sigmoid((x2*x1)*sigmoid(sigmoid(cos_deg(x2))*cos_deg(sin_deg(x1))))*x5",1,"588_fri_c4_1000_100"
"S3",6,"Feature10","p0(x2*x1)",1,"588_fri_c4_1000_100"
